種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.5,4,4,0,1,2,0,0,0,0,0,0,18.0,20,2,11,4,0,9,9,1.33,0.278,2.25,-
Nighter,2.19,8,7,1,3,1,1,0,1,0,0,0,37.0,34,3,35,7,1,10,9,1.11,0.243,4.5,-
