背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
28,河野竜生,左,8/21,4.05,32,0,32,0,0,2,0,18,0,20,2,2,0,0,0,0,1.000,26.2,107,421,15.8,19,4,21,6,0,4,1,0,14,12,https://nf3.sakura.ne.jp/Pacific/F/p/28_stat.htm,28
