種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.14,15,0,15,1,0,8,0,9,1,1,0,14.0,8,4,9,4,2,8,8,0.86,0.163,-,1.75
Visitor,2.84,17,0,17,1,0,10,0,11,1,1,0,12.2,11,0,12,2,2,6,4,1.03,0.244,-,2.11
