球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,174,52.9%,144.6,9,33,33,59,43.1%,11.0%,0.333,42,14,1,3,4,0
スライダー,79,24.0%,131.1,6,14,13,26,41.8%,15.4%,0.3,20,6,1,3,1,1
チェンジアップ,70,21.3%,133.4,8,9,13,30,42.9%,25.8%,0.357,14,5,0,5,0,0
カーブ,6,1.8%,110.0,0,2,0,3,33.3%,0.0%,1.0,1,1,0,0,0,0
