種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.0,1,1,0,0,1,0,0,0,0,0,0,6.0,4,0,4,2,1,5,2,1.0,0.19,3.0,-
Visitor,6.23,3,3,0,0,2,0,0,0,0,0,0,13.0,22,2,7,3,0,9,9,1.92,0.393,2.25,-
