種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-,-,-,-
Nighter,5.21,4,4,0,0,3,0,0,0,0,0,0,19.0,26,2,11,5,1,14,11,1.63,.338,2.45,-
