打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,6,0,0.0,0,0,0,0,0,0.0
2打席目,6,1,0.167,0,1,0,0,0,0.167
3打席目,5,2,0.4,0,0,0,0,0,0.4
4打席目,3,1,0.333,0,1,0,0,0,0.333
5打席目以上,2,0,0.0,0,0,0,0,0,0.0
