球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,417,42.6%,143.9,16,94,85,146,46.8%,9.0%,0.217,83,18,1,15,8,0
カットボール,198,20.2%,130.6,18,40,37,70,48.0%,20.5%,0.2,45,9,0,13,1,0
スクリュー,171,17.5%,135.9,20,30,32,57,48.0%,23.8%,0.297,37,11,1,5,6,1
チェンジアップ,159,16.2%,118.0,27,14,27,56,42.8%,30.3%,0.333,45,15,0,11,2,0
カーブ,34,3.5%,114.7,1,7,1,20,26.5%,14.3%,0.143,7,1,0,2,0,0
