種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.3,14,4,10,2,2,1,0,2,1,1,0,27.2,21,0,19,7,0,6,4,1.01,0.214,2.14,8.67
Nighter,2.87,27,1,26,3,2,2,0,5,3,3,2,31.1,33,2,27,12,1,10,10,1.44,0.277,0.0,3.42
