種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.14,32,0,32,3,1,2,26,5,29,3,1,31.2,14,2,36,4,0,4,4,0.57,0.132,-,7.92
Visitor,1.08,26,0,26,0,1,1,20,1,20,0,1,25.0,18,1,29,7,0,3,3,1.0,0.202,-,8.33
