週間,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
9/1〜10/5,0.193,26,119,109,12,21,4,0,0,25,4,22,7,0,0,2,1,4,0,0,0.239,0.229,0.469
