アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,129,37.9%,安打,123,81.5%
フライ,130,38.2%,四死球,19,12.6%
空三振,64,18.8%,失策出塁,9,6.0%
見三振,11,3.2%,野選,0,0.0%
犠打,6,1.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
