月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.200,13,37,35,6,7,0,0,2,13,4,6,2,0,0,0,0,3,0,0,.243,.371,0.615
5月,.304,21,71,69,5,21,1,1,0,24,6,9,1,0,0,1,0,5,1,0,.314,.348,0.662
6月,.288,19,62,59,7,17,1,0,0,18,1,4,2,0,1,0,0,2,0,0,.323,.305,0.628
7月,.274,21,90,84,7,23,4,4,0,35,4,18,3,0,1,2,0,4,1,1,.307,.417,0.723
8月,.321,24,112,106,14,34,1,0,4,47,12,16,2,0,0,3,1,4,2,1,.330,.443,0.774
9月,.206,23,105,97,11,20,4,0,0,24,4,18,5,0,0,2,1,2,0,0,.243,.247,0.49
10月,.083,3,14,12,1,1,0,0,0,1,0,4,2,0,0,0,0,2,0,0,.214,.083,0.298
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
