球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
フォーク,13,39.4%,137.6,0,3,2,4,38.5%,0.0%,.500,4,2,0,0,0,0
ストレート,9,27.3%,145.5,0,1,3,4,44.4%,0.0%,.000,1,0,0,0,0,0
縦スライダー,7,21.2%,127.2,0,0,0,3,0.0%,0.0%,.250,4,1,0,0,0,0
カーブ,2,6.1%,121.0,1,0,0,1,50.0%,100.0%,-,0,0,0,0,0,0
カットボール,2,6.1%,135.0,0,0,0,0,0.0%,0.0%,.000,2,0,0,0,0,0
