球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,17,70.8%,145.0,2,3,2,6,41.2%,25.0%,.200,5,1,0,1,0,0
カーブ,2,8.3%,119.5,0,0,0,1,0.0%,0.0%,.000,1,0,0,0,0,0
フォーク,2,8.3%,124.5,1,0,0,0,50.0%,50.0%,.000,1,0,0,0,0,0
スプリット,2,8.3%,137.5,0,1,0,1,50.0%,-%,-,0,0,0,0,0,0
チェンジアップ,1,4.2%,132.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
