背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
40,杉山一樹,右,10/5,1.82,65,0,65,1,1,3,4,10,31,13,34,3,4,0,0,0,.429,64.1,270,1091,17.0,48,3,85,23,0,9,4,0,17,13,https://nf3.sakura.ne.jp/Pacific/H/p/40_stat.htm,40
