条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.263,23,19,5,0,0,1,0,0,2,0,2,0.304
1-0より,.150,21,20,3,0,0,0,0,0,1,0,0,0.19
2-0より,1.000,3,1,1,1,0,0,0,0,1,1,0,1.0
3-0より,-,2,0,0,0,0,0,0,2,0,0,0,1.0
0-1より,.364,24,22,8,0,0,0,0,0,1,1,0,0.391
1-1より,.278,20,18,5,1,0,0,0,0,0,2,0,0.278
2-1より,.400,5,5,2,0,0,0,0,0,0,0,0,0.4
3-1より,.000,11,1,0,0,0,0,0,9,1,0,0,0.909
0-2より,.059,34,34,2,1,0,0,25,0,0,0,0,0.059
1-2より,.173,53,52,9,1,0,1,27,0,1,0,0,0.189
2-2より,.205,39,39,8,0,1,1,21,0,0,0,0,0.205
3-2より,.238,35,21,5,0,0,0,12,12,2,0,0,0.543
