球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,220,47.4%,148.6,8,36,50,79,42.7%,7.6%,.260,50,13,1,4,5,0
フォーク,118,25.4%,139.4,31,7,25,32,53.4%,39.2%,.167,36,6,0,15,3,0
カットボール,69,14.9%,140.8,15,9,11,21,50.7%,38.5%,.267,15,4,0,4,2,0
ナックルカーブ,46,9.9%,125.6,2,11,3,28,34.8%,28.6%,.500,2,1,0,0,2,0
スライダー,8,1.7%,134.4,2,1,2,3,62.5%,50.0%,.000,2,0,0,2,0,0
ツーシーム,3,0.6%,148.0,0,1,1,1,66.7%,0.0%,-,0,0,0,0,0,0
