チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,6.0,3,0,3,0,0,0,0,0,0,0,0,3.0,4,0,4,1,0,2,2,1.67,0.308,-,1.5
日本ハム,2.25,8,0,8,0,0,0,0,0,0,0,0,8.0,9,1,6,4,0,6,2,1.63,0.29,-,1.33
ロッテ,6.14,7,0,7,0,0,1,0,1,0,0,0,7.1,7,0,5,2,0,5,5,1.23,0.269,-,1.47
楽天,1.17,7,0,7,0,1,1,0,1,0,0,1,7.2,4,0,7,4,0,1,1,1.04,0.16,-,7.67
オリックス,2.7,4,0,4,1,0,1,0,2,1,1,0,3.1,0,0,3,2,0,1,1,0.6,0.0,-,3.33
