アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,35,41.7%,安打,24,61.5%
フライ,22,26.2%,四死球,13,33.3%
空三振,21,25.0%,失策出塁,2,5.1%
見三振,4,4.8%,野選,0,0.0%
犠打,2,2.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
