球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,50,46.7%,140.9,2,7,10,24,38.0%,10.5%,.571,7,4,0,1,1,0
カーブ,20,18.7%,120.7,1,6,3,6,50.0%,12.5%,.200,5,1,0,1,1,0
スライダー,17,15.9%,126.7,1,3,5,6,52.9%,12.5%,.500,2,1,0,0,0,0
チェンジアップ,15,14.0%,128.1,2,2,3,6,46.7%,28.6%,.667,3,2,0,1,1,0
シュート,4,3.7%,137.5,0,2,0,0,50.0%,0.0%,.000,2,0,0,0,0,0
カットボール,1,0.9%,133.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
