種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,5.06,1,1,0,0,1,0,0,0,0,0,0,5.1,4,1,4,2,1,3,3,1.13,0.222,0.0,-
Visitor,1.13,5,5,0,4,0,0,0,0,0,0,0,32.0,19,2,23,8,0,4,4,0.84,0.173,5.35,-
