種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.77,13,0,13,1,1,5,2,6,3,1,1,13.0,11,1,7,2,1,4,4,1.0,0.234,-,3.25
Visitor,5.54,13,0,13,2,0,1,6,3,8,2,0,13.0,12,1,9,4,2,8,8,1.23,0.261,-,1.63
