チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.333,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667
ＤｅＮＡ,0.0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
広島,0.125,6,8,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.125,0.125,0.25
ヤクルト,0.5,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0
中日,0.143,7,9,7,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0.143,0.143,0.286
