打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.234,23,57,47,6,11,5,0,0,16,2,8,6,0,1,3,0,1,0,0,0.333,0.34,0.674
Nighter,0.218,58,119,110,8,24,1,1,0,27,2,24,4,0,0,5,0,5,1,3,0.246,0.245,0.491
