アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,5,38.5%,安打,2,66.7%
フライ,2,15.4%,四死球,1,33.3%
空三振,5,38.5%,失策出塁,0,0.0%
見三振,1,7.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
