球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,101,66.4%,145.8,6,18,26,37,49.5%,13.0%,.111,18,2,0,4,5,0
スプリット,23,15.1%,131.4,5,5,3,8,56.5%,50.0%,.000,3,0,0,1,0,0
スライダー,16,10.5%,132.7,0,3,2,8,31.3%,0.0%,.000,3,0,0,0,0,0
チェンジアップ,9,5.9%,119.9,1,2,1,4,44.4%,33.3%,.333,3,1,0,2,0,0
カーブ,3,2.0%,119.7,0,0,1,2,33.3%,0.0%,-,0,0,0,0,0,0
