種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.34,8,8,0,0,4,0,0,0,0,0,0,47.2,48,3,40,9,4,23,23,1.2,0.259,1.37,-
Visitor,3.72,14,14,0,3,5,0,0,0,0,0,0,77.1,81,5,52,19,3,34,32,1.29,0.269,3.16,-
