球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,228,53.0%,149.3,13,59,38,74,48.2%,13.7%,.370,54,20,3,11,4,1
フォーク,130,30.2%,139.3,29,7,21,49,43.8%,39.2%,.194,36,7,0,12,2,0
ツーシーム,45,10.5%,148.6,5,11,12,9,62.2%,20.0%,.300,10,3,0,2,0,1
スライダー,23,5.3%,136.2,1,4,3,9,34.8%,10.0%,.333,6,2,0,0,0,0
カットボール,4,0.9%,144.3,0,2,0,2,50.0%,-%,-,0,0,0,0,0,1
