アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,68,26.2%,安打,101,77.1%
フライ,116,44.6%,四死球,26,19.8%
空三振,65,25.0%,失策出塁,4,3.1%
見三振,11,4.2%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
