チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.167,8,19,18,1,3,1,0,1,7,1,8,1,0,0,0,0,0,0,0,0.211,0.389,0.599
日本ハム,0.231,13,42,39,2,9,1,0,0,10,0,8,3,0,0,0,0,0,0,0,0.286,0.256,0.542
ロッテ,0.2,4,15,15,1,3,1,0,1,7,2,4,0,0,0,0,0,0,0,0,0.2,0.467,0.667
楽天,0.118,8,21,17,1,2,1,0,0,3,1,4,4,0,0,0,0,0,0,0,0.286,0.176,0.462
西武,0.286,9,30,28,1,8,0,0,0,8,1,5,2,0,0,0,0,0,0,0,0.333,0.286,0.619
