チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,11.25,3,0,3,0,1,1,0,1,0,0,1,4.0,6,1,3,3,0,5,5,2.25,0.375,-,0.8
日本ハム,0.0,2,0,2,0,0,1,0,1,0,0,0,2.0,1,0,3,0,0,0,0,0.5,0.143,-,99.0
楽天,11.57,3,0,3,0,1,0,0,0,0,0,1,2.1,6,0,3,1,0,3,3,3.0,0.5,-,0.78
オリックス,0.0,5,0,5,1,0,0,0,1,1,1,0,5.0,2,0,2,1,0,0,0,0.6,0.118,-,99.0
西武,0.0,4,0,4,0,0,2,0,2,0,0,0,5.0,2,0,6,1,0,0,0,0.6,0.118,-,99.0
