種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.8,10,0,10,0,1,3,0,3,0,0,1,10.0,8,0,9,5,0,2,2,1.3,0.222,-,5.0
Visitor,7.84,8,1,7,1,2,1,0,2,1,1,1,10.1,13,4,11,1,0,9,9,1.35,0.302,0.00,1.39
