種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,12.46,4,1,3,0,1,2,0,2,0,0,0,4.1,10,3,4,1,0,6,6,2.54,0.455,0.00,0.78
Nighter,2.81,14,0,14,1,2,2,0,3,1,1,2,16.0,11,1,16,5,0,5,5,1.0,0.193,-,3.2
