打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,44,12,0.273,0,8,6,0,0,0.36
2打席目,49,13,0.265,1,7,1,0,0,0.28
3打席目,45,10,0.222,0,5,4,0,0,0.286
4打席目,35,10,0.286,0,6,2,0,0,0.324
5打席目以上,4,0,0.0,0,1,0,0,0,0.0
