球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ZOZOマリン,.212,51,199,184,23,39,10,0,5,64,19,42,10,0,3,1,1,2,0,0,.263,.348,0.61
みずほPayPay,.154,4,13,13,0,2,1,0,0,3,0,6,0,0,0,0,0,0,0,0,.154,.231,0.385
エスコンＦ,.108,11,40,37,3,4,1,0,1,8,1,18,2,0,1,0,0,0,0,0,.175,.216,0.391
楽天モバイル,.205,10,42,39,4,8,2,0,1,13,3,13,3,0,0,0,0,0,0,0,.262,.333,0.595
京セラD大阪,.207,9,33,29,1,6,1,0,0,7,2,9,3,0,1,0,0,0,0,0,.303,.241,0.544
ベルーナドーム,.241,8,31,29,2,7,3,0,0,10,0,9,2,0,0,0,0,0,0,1,.290,.345,0.635
Pa その他,.364,3,13,11,3,4,0,0,2,10,3,3,1,0,1,0,0,0,0,0,.462,.909,1.371
東京ドーム,.286,2,8,7,1,2,0,0,0,2,0,3,1,0,0,0,0,0,0,0,.375,.286,0.661
甲子園,.091,3,12,11,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,.167,.091,0.258
横浜,.357,3,14,14,3,5,0,0,2,11,5,2,0,0,0,0,0,0,0,0,.357,.786,1.143
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,.091,3,12,11,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,.167,.091,0.258
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
