月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.133,10,33,30,2,4,0,0,1,7,4,8,2,0,1,0,0,0,0,0,.212,.233,0.445
5月,.267,18,65,60,7,16,5,0,2,27,5,17,4,0,1,0,0,0,0,0,.323,.450,0.773
6月,.207,22,90,87,11,18,1,0,5,34,11,20,3,0,0,0,0,1,0,0,.233,.391,0.624
7月,.186,21,91,86,9,16,3,0,2,25,5,32,4,0,1,0,0,0,0,0,.231,.291,0.521
8月,.156,13,50,45,2,7,1,0,1,11,1,10,3,0,1,1,0,1,0,0,.224,.244,0.469
9月,.236,21,83,72,9,17,8,0,0,25,7,23,8,0,2,0,1,0,0,1,.325,.347,0.673
10月,.200,2,5,5,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.200,.200,0.4
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
