月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.000,8,10,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.100,.000,0.1
5月,.308,10,13,13,1,4,0,0,0,4,1,2,0,0,0,0,0,0,0,0,.308,.308,0.615
6月,.275,13,40,40,3,11,0,0,0,11,1,3,0,0,0,0,0,3,0,1,.275,.275,0.55
7月,.111,9,9,9,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,.111,.111,0.222
8月,.182,9,13,11,2,2,0,0,0,2,0,3,2,0,0,0,0,1,0,0,.308,.182,0.49
9月,.385,10,13,13,1,5,0,0,0,5,2,2,0,0,0,0,0,0,0,0,.385,.385,0.769
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
