チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
日本ハム,.000,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,.000,0.0
ロッテ,.500,2,8,8,1,4,0,0,0,4,0,1,0,0,0,0,0,2,0,0,.500,.500,1.0
楽天,.182,3,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,.182,.182,0.364
オリックス,.222,2,9,9,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.222,.222,0.444
西武,.333,3,9,9,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,1,.333,.333,0.667
