球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,475,67.0%,153.8,59,68,126,126,53.3%,21.0%,0.191,115,22,5,26,15,1
フォーク,180,25.4%,142.5,44,11,24,78,43.9%,48.4%,0.2,40,8,1,17,2,0
スライダー,17,2.4%,135.7,1,4,1,8,35.3%,20.0%,0.333,3,1,0,0,0,0
カーブ,16,2.3%,130.1,0,4,1,9,31.3%,0.0%,0.667,3,2,0,1,0,0
ナックルカーブ,11,1.6%,133.2,1,3,0,7,36.4%,100.0%,0.0,1,0,0,1,1,0
ツーシーム,10,1.4%,144.3,1,0,2,6,30.0%,25.0%,0.0,1,0,0,0,0,0
