チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.45,5,0,5,0,0,2,2,2,2,0,0,3.2,2,0,5,3,0,1,1,1.36,0.154,-,3.67
阪神,3.72,10,0,10,0,1,2,2,2,2,0,1,9.2,10,2,7,4,0,6,4,1.45,0.278,-,1.61
広島,2.61,11,0,11,2,1,0,5,2,7,2,1,10.1,8,1,10,2,1,3,3,0.97,0.222,-,3.44
ヤクルト,9.0,9,0,9,0,0,1,3,1,3,0,0,7.0,8,2,8,4,0,7,7,1.71,0.276,-,1.0
中日,0.75,12,0,12,0,1,1,8,1,8,0,1,12.0,4,1,11,4,0,1,1,0.67,0.103,-,12.0
