種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.13,8,0,8,1,0,0,5,1,6,1,0,8.0,5,0,7,1,0,1,1,0.75,0.185,-,8.0
Nighter,2.48,34,0,34,2,3,7,9,9,11,2,3,32.2,18,3,31,7,1,10,9,0.77,0.159,-,3.27
