チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.0,8,0,8,0,0,1,2,1,2,0,0,9.0,1,0,6,1,0,0,0,0.22,0.036,-,99.0
阪神,3.38,6,0,6,1,1,1,3,2,4,1,1,5.1,5,0,8,1,1,2,2,1.13,0.25,-,2.67
ＤｅＮＡ,8.44,6,0,6,0,1,1,2,1,2,0,1,5.1,8,1,7,3,0,6,5,2.06,0.348,-,0.89
広島,3.0,6,0,6,0,1,1,0,1,0,0,1,6.0,2,2,3,0,0,2,2,0.33,0.1,-,3.0
中日,1.0,10,0,10,1,0,1,4,2,5,1,0,9.0,4,0,12,2,0,1,1,0.67,0.133,-,9.0
