打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,125,36,0.288,1,11,8,0,0,0.331
2打席目,119,40,0.336,1,3,13,0,1,0.398
3打席目,119,42,0.353,1,13,11,0,0,0.408
4打席目,110,32,0.291,0,11,11,2,0,0.355
5打席目以上,46,11,0.239,0,9,2,0,1,0.265
