球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,11,37.9%,145.2,0,1,2,2,27.3%,0.0%,.333,6,2,0,0,0,0
スライダー,3,10.3%,129.0,1,0,1,0,66.7%,33.3%,.000,1,0,0,0,0,0
縦スライダー,3,10.3%,130.7,0,3,0,0,100.0%,-%,.000,1,0,0,1,0,0
シンカー,3,10.3%,131.7,1,0,0,2,33.3%,100.0%,-,0,0,0,0,0,0
シュート,3,10.3%,139.0,1,0,0,0,33.3%,33.3%,.000,2,0,0,0,0,0
カットボール,3,10.3%,136.0,0,1,0,1,33.3%,0.0%,1.000,1,1,0,0,0,0
フォーク,1,3.4%,128.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
スプリット,1,3.4%,130.0,0,0,0,0,0.0%,0.0%,.000,1,0,0,0,0,0
チェンジアップ,1,3.4%,129.0,1,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
