条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.281,199,185,52,10,0,6,6,43,12,2,0,0,0.332
1塁,0.192,77,73,14,3,1,0,2,16,4,0,0,0,0.234
2塁,0.542,28,24,13,2,0,1,8,2,3,1,0,0,0.607
3塁,0.286,7,7,2,1,0,0,2,3,0,0,0,0,0.286
1・2塁,0.179,31,28,5,0,0,1,4,1,3,0,0,0,0.258
1・3塁,0.333,13,9,3,1,0,0,5,2,3,0,0,1,0.462
2・3塁,0.2,5,5,1,0,0,0,3,1,0,0,0,0,0.2
満塁,0.125,9,8,1,1,0,0,5,2,1,0,0,0,0.222
得点圏,0.309,93,81,25,5,0,2,27,11,10,1,0,1,0.387
