球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,534,36.9%,142.8,18,110,98,195,42.3%,7.9%,0.272,125,34,3,12,8,3
スライダー,417,28.8%,128.8,47,72,72,148,45.8%,23.9%,0.182,99,18,3,22,9,1
シンカー,133,9.2%,137.6,6,24,26,49,42.1%,10.0%,0.357,28,10,0,2,0,1
カーブ,129,8.9%,106.9,5,37,15,52,44.2%,12.5%,0.227,22,5,1,2,2,0
フォーク,104,7.2%,132.4,14,2,20,48,34.6%,25.9%,0.346,26,9,1,7,0,0
チェンジアップ,96,6.6%,128.3,12,13,11,41,37.5%,28.6%,0.227,22,5,1,3,2,0
カットボール,32,2.2%,132.2,4,4,11,5,59.4%,17.4%,0.111,9,1,0,1,0,1
ナックルカーブ,3,0.2%,114.3,1,0,0,1,33.3%,50.0%,0.5,2,1,0,1,0,0
