チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,3.0,1,1,0,0,1,0,0,0,0,0,0,6.0,6,2,11,2,0,2,2,1.33,0.273,0.0,-
日本ハム,2.63,4,4,0,2,1,0,0,0,0,0,0,24.0,23,0,28,7,1,9,7,1.25,0.247,3.81,-
楽天,2.45,2,2,0,0,2,0,0,0,0,0,0,11.0,11,1,12,3,0,4,3,1.27,0.244,0.82,-
オリックス,2.08,2,2,0,1,0,0,0,0,0,0,0,13.0,8,0,11,3,0,3,3,0.85,0.17,4.85,-
西武,1.64,2,2,0,0,0,0,0,0,0,0,0,11.0,3,0,2,9,0,2,2,1.09,0.097,2.25,-
