0
最終登板
連投状況
8/3
試:0連投中日:0連投中
登録状況
△4/4登録
▼4/5抹消
△4/16登録
▼4/17抹消
△4/27登録
▼5/6抹消
△5/16登録
▼5/17抹消
△5/27登録
▼5/28抹消
△6/7登録
▼6/8抹消
△6/18登録
▼6/19抹消
△6/29登録
▼6/30抹消
△7/11登録
▼8/4抹消
