打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,51,13,0.255,0,14,6,0,0,0.333
2打席目,50,18,0.36,0,13,7,0,0,0.439
3打席目,50,14,0.28,3,15,7,0,0,0.368
4打席目,47,10,0.213,0,16,7,0,0,0.315
5打席目以上,11,2,0.182,0,5,1,0,0,0.25
