種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.0,2,0,2,0,0,0,0,0,0,0,0,3.0,2,0,4,1,0,1,1,1.0,0.182,-,3.0
Visitor,14.14,5,2,3,0,2,0,0,0,0,0,0,7.0,15,0,5,5,0,12,11,2.86,0.429,0.00,1.11
