チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.25,8,0,8,1,1,2,0,3,1,1,1,8.0,6,0,6,5,2,2,2,1.38,0.214,-,4.0
阪神,1.8,11,0,11,0,0,2,0,2,0,0,0,10.0,7,0,5,8,1,2,2,1.5,0.2,-,5.0
ＤｅＮＡ,10.5,6,0,6,0,0,2,0,2,0,0,0,6.0,11,1,3,2,0,7,7,2.17,0.407,-,0.86
広島,2.25,10,0,10,1,0,2,0,3,1,1,0,8.0,11,1,6,1,0,2,2,1.5,0.314,-,4.0
中日,1.59,5,0,5,0,0,1,0,1,0,0,0,5.2,3,0,4,4,1,1,1,1.24,0.167,-,5.67
