種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.5,6,0,6,0,0,1,0,1,0,0,0,6.0,5,0,2,3,0,1,1,1.33,0.227,-,6.0
Nighter,3.74,36,0,36,2,1,8,0,10,2,2,1,33.2,35,2,22,18,4,14,14,1.57,0.276,-,2.4
