チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,6.08,3,3,0,0,2,0,0,0,0,0,0,13.1,17,3,15,3,0,9,9,1.5,0.315,2.4,-
阪神,4.09,2,2,0,0,1,0,0,0,0,0,0,11.0,13,2,12,5,0,7,5,1.64,0.295,2.25,-
ＤｅＮＡ,4.86,3,3,0,1,2,0,0,0,0,0,0,16.2,22,1,13,0,2,11,9,1.32,0.306,3.5,-
広島,3.52,5,5,0,0,2,0,0,0,0,0,0,30.2,23,0,23,12,0,12,12,1.14,0.213,1.2,-
ヤクルト,1.02,3,3,0,2,1,0,0,0,0,0,0,17.2,14,0,11,6,1,2,2,1.13,0.219,3.79,-
