条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.246,241,228,56,4,0,4,56,12,1,0,0,0.286
1塁,0.319,86,72,23,5,0,3,13,5,0,9,0,0.364
2塁,0.219,41,32,7,0,0,0,5,6,2,1,0,0.375
3塁,0.143,15,14,2,0,0,0,3,1,0,0,0,0.2
1・2塁,0.308,29,26,8,2,0,0,3,2,0,1,0,0.357
1・3塁,0.25,10,8,2,1,0,0,1,1,0,0,1,0.3
2・3塁,0.571,8,7,4,1,0,0,1,1,0,0,0,0.625
満塁,0.0,6,6,0,0,0,0,4,0,0,0,0,0.0
得点圏,0.247,109,93,23,4,0,0,17,11,2,2,1,0.336
