条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,.200,8,5,1,0,0,0,3,2,1,0,0,.500
1塁,.500,7,6,3,1,0,0,2,1,0,0,0,.571
2塁,-,0,0,0,0,0,0,0,0,0,0,0,-
3塁,.000,1,1,0,0,0,0,0,0,0,0,0,.000
1・2塁,.000,4,4,0,0,0,0,0,0,0,0,0,.000
1・3塁,.500,2,2,1,0,0,1,0,0,0,0,0,.500
2・3塁,1.000,1,1,1,0,0,0,0,0,0,0,0,1.000
満塁,-,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.250,8,8,2,0,0,1,0,0,0,0,0,.250
