球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,40,44.4%,147.9,3,8,6,13,42.5%,15.8%,.250,12,3,0,2,0,0
スライダー,38,42.2%,131.9,5,11,9,11,65.8%,31.3%,.200,5,1,0,3,3,0
フォーク,11,12.2%,141.5,1,2,2,4,45.5%,20.0%,1.000,2,2,1,0,0,0
ツーシーム,1,1.1%,144.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,1
