条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.226,31,31,7,0,0,1,1,11,0,0,0,0,.226
1塁,.000,6,6,0,0,0,0,0,2,0,0,0,0,.000
2塁,.333,4,3,1,0,0,0,0,2,1,0,0,0,.500
3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
1・2塁,.200,5,5,1,0,0,1,3,2,0,0,0,0,.200
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
得点圏,.182,12,11,2,0,0,1,3,5,1,0,0,0,.250
