アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,28,37.8%,安打,21,53.8%
フライ,31,41.9%,四死球,16,41.0%
空三振,10,13.5%,失策出塁,2,5.1%
見三振,3,4.1%,野選,0,0.0%
犠打,2,2.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
