チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,2.25,2,2,0,1,0,0,0,0,0,0,0,8.0,4,1,10,4,0,2,2,1.0,0.143,7.0,-
ロッテ,3.0,2,2,0,2,0,0,0,0,0,0,0,12.0,12,1,10,4,1,4,4,1.33,0.267,10.5,-
楽天,0.0,1,1,0,0,0,0,0,0,0,0,0,6.2,5,0,5,1,0,0,0,0.9,0.227,0.0,-
オリックス,1.74,2,2,0,1,0,0,0,0,0,0,0,10.1,11,0,5,4,0,2,2,1.45,0.275,4.91,-
西武,3.86,1,1,0,1,0,0,0,0,0,0,0,7.0,5,2,7,2,0,3,3,1.0,0.192,5.14,-
