種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.27,6,6,0,5,0,0,0,0,0,0,0,35.2,29,4,31,13,1,9,9,1.18,0.225,6.94,-
Visitor,2.16,2,2,0,0,0,0,0,0,0,0,0,8.1,8,0,6,2,0,2,2,1.2,0.25,3.6,-
