チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.27,21,80,74,8,20,2,0,2,28,4,18,3,0,0,3,0,0,2,1,0.299,0.378,0.677
日本ハム,0.288,23,84,73,7,21,6,0,1,30,8,15,10,0,0,1,0,2,1,2,0.373,0.411,0.784
ロッテ,0.218,22,90,78,6,17,3,1,1,25,5,14,10,0,0,2,0,0,3,0,0.307,0.321,0.627
楽天,0.246,21,74,65,5,16,2,0,0,18,6,18,4,0,0,2,3,1,1,1,0.278,0.277,0.555
西武,0.25,22,87,76,15,19,2,0,3,30,10,16,10,0,0,0,1,4,0,2,0.333,0.395,0.728
