条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.219,369,352,77,15,0,4,106,14,3,0,0,0.255
1塁,0.281,107,96,27,4,0,1,25,5,2,4,0,0.33
2塁,0.244,47,41,10,0,0,0,13,4,0,2,0,0.311
3塁,0.667,6,6,4,0,0,0,1,0,0,0,0,0.667
1・2塁,0.205,44,39,8,2,0,1,10,4,1,0,0,0.295
1・3塁,0.333,23,18,6,1,0,0,5,3,0,0,2,0.391
2・3塁,0.0,4,4,0,0,0,0,1,0,0,0,0,0.0
満塁,0.2,15,15,3,0,0,0,4,0,0,0,0,0.2
得点圏,0.252,139,123,31,3,0,1,34,11,1,2,2,0.314
