球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,360,59.4%,153.8,50,49,108,92,57.5%,22.8%,.313,80,25,6,21,7,0
スライダー,154,25.4%,135.2,19,29,30,53,50.6%,26.4%,.184,38,7,1,16,2,0
スプリット,55,9.1%,141.5,8,5,6,22,34.5%,28.6%,.167,18,3,0,4,2,0
カーブ,36,5.9%,120.4,0,11,5,17,44.4%,0.0%,.333,3,1,0,0,0,0
カットボール,1,0.2%,144.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
